,ICC1,ICC2,ICC3,ICC1k,ICC2k,ICC3k
glcm_ClusterTendency_wavelet-HLH,0.998904201844442,0.9989041984824515,0.9988980690948128,0.9994518005642558,0.9994517988814169,0.9994487308171316
glcm_Contrast_wavelet-HLH,0.9990676952928442,0.9990676941608716,0.9990652680990283,0.9995336302470642,0.9995336296805498,0.9995324155164476
glcm_Correlation_wavelet-HLH,0.9925784561774479,0.9925785785313826,0.9926113075435432,0.9962754069735404,0.9962754686070713,0.9962919549695994
glcm_DifferenceAverage_wavelet-HLH,0.9986221758129487,0.9986221713100852,0.9986156441639233,0.9993106129794187,0.9993106107248818,0.9993073426398322
glcm_DifferenceEntropy_wavelet-HLH,0.9962594762752961,0.9962594296984079,0.9962346195318588,0.9981262337040057,0.9981262103282051,0.9981137585575867
glcm_DifferenceVariance_wavelet-HLH,0.9983804146342627,0.9983804111290363,0.9983760896101639,0.9991895510214788,0.9991895492660235,0.9991873849981097
glcm_JointEnergy_wavelet-HLH,0.9947238347564332,0.9947237457512975,0.9946901863266318,0.9973549394900517,0.9973548947517465,0.9973380258699991
glcm_JointEntropy_wavelet-HLH,0.9962945220111388,0.9962944759814225,0.9962697245118739,0.9981438219921938,0.9981437988918164,0.9981313770166813
glcm_Imc1_wavelet-HLH,0.9764821505580323,0.9764803309137982,0.9763292480615078,0.9881011576880026,0.988100226084553,0.9880228701964969
glcm_Imc2_wavelet-HLH,0.9829267213319526,0.9829257525721,0.9828142202791216,0.9913898589976239,0.9913893662403886,0.9913326324044321
glcm_Idm_wavelet-HLH,0.9978507109678797,0.9978506991719085,0.9978397462579497,0.998924199380704,0.9989241934700214,0.9989187051933988
glcm_Idmn_wavelet-HLH,0.8297337043806473,0.8297059549262077,0.8294355974225415,0.9069447673113795,0.9069281899557132,0.9067666537057857
glcm_Id_wavelet-HLH,0.9978993367377589,0.9978993265070724,0.997889606628517,0.9989485640124035,0.9989485588862977,0.9989436886980736
glcm_Idn_wavelet-HLH,0.8994524188047419,0.8994362849046035,0.8991477297845372,0.9470649645130205,0.9470560208338618,0.9468960372941052
glcm_InverseVariance_wavelet-HLH,0.9960369992373452,0.9960369739448879,0.9960242603965126,0.9980145654794129,0.9980145527829176,0.9980081707009425
glcm_MaximumProbability_wavelet-HLH,0.995466899837254,0.9954668331628884,0.9954375507006501,0.9977283009990716,0.9977282675102516,0.9977135594658185
glcm_SumEntropy_wavelet-HLH,0.9955374205273826,0.9955373561000582,0.9955086113093695,0.9977637204761423,0.9977636881182402,0.9977492511607438
gldm_DependenceEntropy_wavelet-HLH,0.9896579850800357,0.9896578715912664,0.9896361519186959,0.9948021142339454,0.9948020568981227,0.9947910837510116
gldm_DependenceNonUniformity_wavelet-HLH,0.9998620519973533,0.9998620531446065,0.9998786842524691,0.9999310212409357,0.9999310218146414,0.9999393384466337
gldm_DependenceNonUniformityNormalized_wavelet-HLH,0.9928325009637111,0.9928330492972012,0.9929849814893674,0.9964033610286751,0.9964036371710484,0.9964801448200628
gldm_DependenceVariance_wavelet-HLH,0.9860926251723755,0.986094526782546,0.9863642657294107,0.9929976202260872,0.992998584392667,0.9931353304598529
gldm_GrayLevelNonUniformity_wavelet-HLH,0.999381477001423,0.999381490977085,0.999426655503254,0.9996906428284488,0.9996906498206038,0.9997132455470833
gldm_GrayLevelVariance_wavelet-HLH,0.9982852489582389,0.9982852501838709,0.9982866772508993,0.9991418887555442,0.9991418893694125,0.999142604127523
gldm_HighGrayLevelEmphasis_wavelet-HLH,0.9918601616308935,0.9918602557634434,0.9918831968810261,0.9959134488826556,0.9959134963343919,0.9959250607005052
gldm_LargeDependenceEmphasis_wavelet-HLH,0.9982398593571283,0.9982398708883129,0.9982529505692627,0.9991191544725577,0.9991191602483116,0.9991257115720812
gldm_LargeDependenceHighGrayLevelEmphasis_wavelet-HLH,0.9801047416322429,0.9801053942634453,0.9801696999706974,0.9899524212283048,0.9899527541341026,0.9899855552634726
gldm_LargeDependenceLowGrayLevelEmphasis_wavelet-HLH,0.9451630665125333,0.9451565260787759,0.9449311210822038,0.971808567399039,0.971805110187311,0.971685949018516
gldm_LowGrayLevelEmphasis_wavelet-HLH,0.9004777683242153,0.9004567970057916,0.9000774684702602,0.9476330461031699,0.9476214333569484,0.9474113381228678
gldm_SmallDependenceEmphasis_wavelet-HLH,0.997760742671256,0.9977607436239545,0.9977615926251111,0.9988791163621776,0.9988791168395954,0.9988795422921573
gldm_SmallDependenceHighGrayLevelEmphasis_wavelet-HLH,0.9959289155128588,0.9959289086070054,0.9959255297945647,0.9979603058728697,0.9979603024058429,0.9979586060979667
gldm_SmallDependenceLowGrayLevelEmphasis_wavelet-HLH,0.8998134066042767,0.8997808602082421,0.8991966381301075,0.9472650350568919,0.9472469999614732,0.9469231569569645
glrlm_GrayLevelNonUniformity_wavelet-HLH,0.9995265453275448,0.9995265547176247,0.9995662037367651,0.9997632166106714,0.999763221307935,0.9997830548133769
glrlm_GrayLevelNonUniformityNormalized_wavelet-HLH,0.9936064733968242,0.9936063703322119,0.9935743371961521,0.9967929846293676,0.9967929327659989,0.9967768130418024
glrlm_GrayLevelVariance_wavelet-HLH,0.9978523849536762,0.9978523855140463,0.9978529062471482,0.998925038174743,0.9989250384555308,0.9989252993820826
glrlm_HighGrayLevelRunEmphasis_wavelet-HLH,0.9918873108924231,0.9918874068592255,0.9919108739275296,0.995927134500424,0.9959271828754789,0.9959390120419792
glrlm_LongRunEmphasis_wavelet-HLH,0.9895413077822284,0.9895411444013666,0.9895102290573173,0.9947431640766333,0.994743081525072,0.9947274606636967
glrlm_LongRunHighGrayLevelEmphasis_wavelet-HLH,0.9826790742563324,0.9826796334121155,0.9827430834246984,0.9912638782702822,0.9912641627542836,0.9912964434375963
glrlm_LongRunLowGrayLevelEmphasis_wavelet-HLH,0.9353374151686586,0.9353252663373308,0.9349739398099338,0.9665884696257442,0.9665819824772565,0.9663943483412218
glrlm_LowGrayLevelRunEmphasis_wavelet-HLH,0.9004278245011826,0.9004058098365626,0.9000078398082976,0.947605389578553,0.9475931984379681,0.9473727644188084
glrlm_RunEntropy_wavelet-HLH,0.9914295254524411,0.9914293072722913,0.9913788318450765,0.9956963204381477,0.9956962104070627,0.9956707543451511
glrlm_RunLengthNonUniformity_wavelet-HLH,0.9998641344755939,0.9998641351499987,0.9998740614372407,0.9999320626226232,0.9999320629598716,0.9999370267532403
glrlm_RunLengthNonUniformityNormalized_wavelet-HLH,0.9979107056327918,0.9979107177851663,0.9979223266096199,0.9989542603874549,0.998954266476357,0.9989600830008712
glrlm_RunPercentage_wavelet-HLH,0.9980043670446549,0.9980043842218653,0.9980215649627409,0.9990011868901484,0.9990011954959188,0.9990098029611126
glrlm_RunVariance_wavelet-HLH,0.9916330079415722,0.9916328860828274,0.9916040021975717,0.9957989288061281,0.9957988673637392,0.9957843036099726
glrlm_ShortRunEmphasis_wavelet-HLH,0.9959188034147441,0.9959188385803184,0.9959360015179517,0.9979552291514697,0.9979552468062357,0.9979638633308094
glrlm_ShortRunHighGrayLevelEmphasis_wavelet-HLH,0.9929628234066321,0.9929628826534034,0.992979602664546,0.996468987524143,0.9964690173570983,0.9964774364343378
glrlm_ShortRunLowGrayLevelEmphasis_wavelet-HLH,0.8835883016384434,0.8835566275181903,0.8830760803162448,0.9381968457436821,0.9381789903310538,0.9379080213986262
glszm_GrayLevelNonUniformity_wavelet-HLH,0.9998489461622685,0.9998489464312738,0.9998525076197533,0.9999244673763878,0.9999244675109109,0.999926248370975
glszm_GrayLevelNonUniformityNormalized_wavelet-HLH,0.9294607736067543,0.9294549156567048,0.9293005675986321,0.9634409637354865,0.9634378166751387,0.963354889544574
glszm_GrayLevelVariance_wavelet-HLH,0.9916544989999355,0.9916545176077411,0.9916589397740359,0.9958097646934972,0.9958097740755344,0.9958120037224293
glszm_HighGrayLevelZoneEmphasis_wavelet-HLH,0.9924019424696112,0.9924020740844908,0.992436456399784,0.9961864835762151,0.9961865498865231,0.9962038721104899
glszm_LargeAreaEmphasis_wavelet-HLH,0.9930136765862302,0.993014694301619,0.99330408853575,0.9964945933408061,0.996495105771998,0.9966407978076397
glszm_LargeAreaHighGrayLevelEmphasis_wavelet-HLH,0.9966010923934979,0.9966011735651518,0.9966487768770147,0.998297653136898,0.9982976938610232,0.998321576051935
glszm_LargeAreaLowGrayLevelEmphasis_wavelet-HLH,0.9933726656684654,0.9933728542500023,0.993429390538099,0.9966753159378193,0.9966754108565952,0.9967038664659562
glszm_LowGrayLevelZoneEmphasis_wavelet-HLH,0.9083244964576449,0.9083337014333285,0.9085161464423694,0.9519602123682167,0.9519652676584699,0.9520654547627674
glszm_SizeZoneNonUniformity_wavelet-HLH,0.9998976557652244,0.9998976559175786,0.9999006329087383,0.9999488252638926,0.9999488253400777,0.9999503139857918
glszm_SizeZoneNonUniformityNormalized_wavelet-HLH,0.8647075541541639,0.8647512723501428,0.8653105025998242,0.9274457565507074,0.9274709020686691,0.927792452134672
glszm_SmallAreaEmphasis_wavelet-HLH,0.8493919501215119,0.8495001086561009,0.8507219934654446,0.9185634771100888,0.91862671938243,0.9193406643128312
glszm_SmallAreaHighGrayLevelEmphasis_wavelet-HLH,0.9941562877913835,0.9941563991145995,0.9941942780861791,0.9970695816349036,0.99706963762321,0.9970886879088869
glszm_SmallAreaLowGrayLevelEmphasis_wavelet-HLH,0.9049837533748052,0.9049538002277534,0.9043836001634639,0.9501222798058686,0.9501057717195645,0.9497914181636888
glszm_ZoneEntropy_wavelet-HLH,0.9690066685072564,0.9690049483878802,0.9688974014341666,0.9842594075538402,0.9842585202045852,0.9842030374243076
glszm_ZonePercentage_wavelet-HLH,0.9974700341982183,0.9974700464508334,0.9974797080317561,0.9987334148906033,0.9987334210324395,0.9987382640443805
glszm_ZoneVariance_wavelet-HLH,0.994275082736458,0.9942757485527393,0.9945070738176729,0.9971293241774417,0.9971296589995567,0.9972459730755363
ngtdm_Busyness_wavelet-HLH,0.9954385611154297,0.9954385485103051,0.9954330469315905,0.9977140669858457,0.997714060654436,0.9977112972668103
ngtdm_Coarseness_wavelet-HLH,0.9868024735654182,0.9868082858380446,0.9876782451075122,0.9933574038636572,0.9933603487281658,0.9938009308484326
ngtdm_Complexity_wavelet-HLH,0.9952797608466568,0.9952798519323998,0.9953182649453085,0.997634297081558,0.9976343428401642,0.9976536399546165
ngtdm_Contrast_wavelet-HLH,0.8119298312380876,0.8118949246974699,0.811593654941955,0.8962044967086807,0.8961832318538352,0.8959996660707659
ngtdm_Strength_wavelet-HLH,0.9727378859329621,0.9727354655208386,0.9725627714504355,0.9861805695214573,0.9861793256340312,0.9860905675871648
firstorder_10Percentile_wavelet-HHL,0.9974146387494346,0.9974146325094443,0.997409817841772,0.9987056461886231,0.9987056430605459,0.9987032294849603
firstorder_90Percentile_wavelet-HHL,0.9971829718578771,0.9971829652311768,0.9971782737611635,0.9985894992187409,0.9985894958960372,0.9985871435335001
firstorder_Energy_wavelet-HHL,0.9990206322278431,0.9990206405804544,0.9990376813156009,0.9995100762061343,0.9995100803865331,0.9995186090320389
firstorder_Entropy_wavelet-HHL,0.9961766221663861,0.9961766681177756,0.9962006138559846,0.9980846495289257,0.9980846725927172,0.9980966912254995
firstorder_InterquartileRange_wavelet-HHL,0.9976381710387217,0.9976381812794188,0.9976468327095203,0.9988176893115482,0.9988176944440116,0.9988220303749648
firstorder_Kurtosis_wavelet-HHL,0.9743316538844626,0.9743326485574689,0.9744081670577119,0.9869989694664342,0.9869994798185174,0.9870382257482123
firstorder_Maximum_wavelet-HHL,0.9850723781555004,0.9850716305880373,0.9849729767291863,0.9924800616799826,0.9924796822533097,0.9924296081372478
firstorder_MeanAbsoluteDeviation_wavelet-HHL,0.9966175367617277,0.9966175219341985,0.9966087843694911,0.9983059032709097,0.9983058958320046,0.9983015122155842
firstorder_Mean_wavelet-HHL,0.9290590393661989,0.9290503623198958,0.9288231468612738,0.9632250961810329,0.9632204326719706,0.9630982999895296
firstorder_Median_wavelet-HHL,0.9277895281858785,0.9277722082730713,0.9273273634001784,0.9625423466834192,0.9625330257294085,0.9622935688145822
firstorder_Minimum_wavelet-HHL,0.9881455651576745,0.9881452003571973,0.9880843870564548,0.9940374411964219,0.9940372566145206,0.9940064853277243
firstorder_Range_wavelet-HHL,0.9900202310358549,0.9900199223575504,0.9899586827098938,0.9949850917048465,0.9949849358137952,0.9949540071473082
firstorder_RobustMeanAbsoluteDeviation_wavelet-HHL,0.997566006246003,0.9975660097942228,0.9975689182601865,0.9987815202369351,0.9987815220153711,0.9987829797922912
firstorder_RootMeanSquared_wavelet-HHL,0.9948992804196443,0.9948992253167998,0.9948777300779402,0.9974431192439537,0.997443091551459,0.997432288784005
firstorder_Skewness_wavelet-HHL,0.8933694907721249,0.8935040434279292,0.8957647007263188,0.9436821445853177,0.9437572066763192,0.945016752746928
firstorder_TotalEnergy_wavelet-HHL,0.9987565941166503,0.9987566151565543,0.9987904165966276,0.9993779103033308,0.9993779208363756,0.999394842303961
firstorder_Uniformity_wavelet-HHL,0.9968538755232443,0.9968539171532562,0.9968802989057846,0.9984244593381019,0.9984244802187489,0.9984377125179086
firstorder_Variance_wavelet-HHL,0.9970082686835773,0.9970083096836441,0.997035637356755,0.9985018933755367,0.9985019139370382,0.998515618555927
glcm_Autocorrelation_wavelet-HHL,0.9856647982697251,0.9856641224570678,0.9855711957579648,0.9927806537423807,0.9927803109393984,0.9927331720600796
glcm_JointAverage_wavelet-HHL,0.9787082546405372,0.9787067911454282,0.9785722661733257,0.9892395731864319,0.9892388256057656,0.9891701030116444
glcm_ClusterProminence_wavelet-HHL,0.9965211445404017,0.9965212652286961,0.9965904125665745,0.9982575413893755,0.9982576019439967,0.9982922949985308
glcm_ClusterShade_wavelet-HHL,0.932210120105105,0.9321951472879648,0.9317835394028022,0.9649158861194622,0.9649078651257322,0.9646873165622446
glcm_ClusterTendency_wavelet-HHL,0.9968189091430247,0.9968189775883726,0.9968618751734037,0.9984069207065249,0.9984069550383233,0.9984284717608103
glcm_Contrast_wavelet-HHL,0.9962782646531144,0.9962783774157185,0.9963387523439751,0.9981356630421799,0.9981357196339024,0.9981660188423802
glcm_Correlation_wavelet-HHL,0.9839519778324646,0.9839516113887382,0.983906677947657,0.9919110833594529,0.9919108971614343,0.9918880649824762
glcm_DifferenceAverage_wavelet-HHL,0.994774168963719,0.9947743088823764,0.9948275807691229,0.99738023926839,0.9973803095947474,0.997407084561723
glcm_DifferenceEntropy_wavelet-HHL,0.9951833136991339,0.9951833867457731,0.9952135722311742,0.9975858427304428,0.99758587943032,0.9976010449029408
glcm_DifferenceVariance_wavelet-HHL,0.9961575532124862,0.9961576764949286,0.9962216027580848,0.9980750784018375,0.9980751402805924,0.9981072255521658
glcm_JointEnergy_wavelet-HHL,0.9956673285380236,0.9956673994597307,0.9956999967817933,0.997828961069804,0.9978289966847972,0.9978453659241666
glcm_JointEntropy_wavelet-HHL,0.9957782694702262,0.9957783349468883,0.9958092238269183,0.9978846695575584,0.9978847024345395,0.9979002120427893
glcm_Imc1_wavelet-HHL,0.9932208123866391,0.993220659677041,0.9931759146416178,0.9965988777704746,0.9965988008954023,0.9965762754264421
glcm_Imc2_wavelet-HHL,0.991692311516904,0.9916921501306711,0.9916536221471383,0.9958288293653307,0.9958287479976342,0.9958093225849866
glcm_Idm_wavelet-HHL,0.9934714946173986,0.9934716429612952,0.9935167933115556,0.9967250570674178,0.9967251317259738,0.9967478544900168
glcm_Idmn_wavelet-HHL,0.9625270416841536,0.9625275964734474,0.962556097869741,0.9809057620507033,0.9809060501396828,0.9809208500226299
glcm_Id_wavelet-HHL,0.9927142882183838,0.9927144481611729,0.9927580360751179,0.996343825191252,0.9963439057484881,0.9963658588781076
glcm_Idn_wavelet-HHL,0.9754295076753646,0.9754306289393511,0.9755196637908073,0.9875619493233402,0.9875625239880782,0.9876081536124943
glcm_InverseVariance_wavelet-HHL,0.985922432374668,0.9859222726161733,0.985899895755692,0.9929113205048504,0.9929112394891059,0.9928998917445724
glcm_MaximumProbability_wavelet-HHL,0.9894059570792035,0.9894056066819976,0.9893401619729556,0.994674770685642,0.9946745936160941,0.9946415207259113
glcm_SumEntropy_wavelet-HHL,0.9959365272659138,0.995936585555133,0.9959651591598325,0.9979641272763055,0.9979641565397045,0.9979785013672955
gldm_DependenceEntropy_wavelet-HHL,0.9954944520364473,0.9954943861722262,0.9954652818120713,0.9977421395689902,0.9977421064879983,0.9977274883059801
gldm_DependenceNonUniformity_wavelet-HHL,0.999811819612725,0.9998118219447039,0.9998366024020247,0.9999059009525649,0.9999059021187738,0.9999182945257732
gldm_DependenceNonUniformityNormalized_wavelet-HHL,0.9932743794624309,0.9932742290089932,0.9932297915223048,0.996625843081682,0.9966257673464475,0.9966033979090165
gldm_DependenceVariance_wavelet-HHL,0.9945911136321507,0.994591182861082,0.994616643276659,0.997288222969168,0.9972882577716204,0.9973010569517271
gldm_GrayLevelNonUniformity_wavelet-HHL,0.999786261505533,0.9997862640217059,0.9998098039491167,0.9998931193305098,0.9998931205888651,0.9999048929300638
gldm_GrayLevelVariance_wavelet-HHL,0.9968089971759398,0.996809061581705,0.9968493014973931,0.9984019488951756,0.9984019812010632,0.9984221651076803
gldm_HighGrayLevelEmphasis_wavelet-HHL,0.9857496966221398,0.9857490291899688,0.9856567000691225,0.9928237162004352,0.9928233776773672,0.9927765459505774
gldm_LargeDependenceEmphasis_wavelet-HHL,0.9945600061185839,0.9945604976470382,0.9947402563567532,0.997272584497469,0.9972728316040658,0.9973631937158308
gldm_LargeDependenceHighGrayLevelEmphasis_wavelet-HHL,0.9841031975239504,0.9841024793761458,0.9840135725424781,0.9919879154996132,0.9919875506486677,0.991942379992373
gldm_LargeDependenceLowGrayLevelEmphasis_wavelet-HHL,0.9344286663400596,0.9344281515813335,0.9344134806125977,0.9661029973340907,0.9661027222101458,0.9660948809317478
gldm_LowGrayLevelEmphasis_wavelet-HHL,0.9364416073986882,0.9364425192727995,0.9364693903800803,0.9671777386116523,0.9671782249694307,0.967192556755338
gldm_SmallDependenceEmphasis_wavelet-HHL,0.9963699838699039,0.9963700723118598,0.9964186259318247,0.9981816916907058,0.9981817360726427,0.9982061006536124
gldm_SmallDependenceHighGrayLevelEmphasis_wavelet-HHL,0.991672858274799,0.9916726353853486,0.9916195507750151,0.9958190213364588,0.995818908957877,0.9957921435237349
gldm_SmallDependenceLowGrayLevelEmphasis_wavelet-HHL,0.9315927319079443,0.9315866265866743,0.9314203687971861,0.9645850458214937,0.9645817731021364,0.964492643698522
glrlm_GrayLevelNonUniformity_wavelet-HHL,0.9997888178633751,0.9997888202690897,0.9998115992930288,0.9998943977810364,0.9998943989841479,0.9999057907719718
glrlm_GrayLevelNonUniformityNormalized_wavelet-HHL,0.9963646637473327,0.996364736578626,0.9964046610505906,0.9981790219398877,0.998179058488278,0.9981990930899163
glrlm_GrayLevelVariance_wavelet-HHL,0.99637994118389,0.9963800359824063,0.996432223143594,0.9981866884447039,0.9981867360160149,0.9982129236269348
glrlm_HighGrayLevelRunEmphasis_wavelet-HHL,0.9857952290647497,0.985794565633207,0.985702491480423,0.9928468098183818,0.9928464733398726,0.9927997730873986
glrlm_LongRunEmphasis_wavelet-HHL,0.9962953752943096,0.9962956227392795,0.9964287327289509,0.9981442502189115,0.9981443744010031,0.99821117217334
glrlm_LongRunHighGrayLevelEmphasis_wavelet-HHL,0.9846413365909891,0.9846406781450427,0.9845562597212959,0.9922612397888515,0.9922609054504956,0.9922180385650176
glrlm_LongRunLowGrayLevelEmphasis_wavelet-HHL,0.9360776932806201,0.9360777871140697,0.9360805353148219,0.9669836045623429,0.9669836546282506,0.9669851209599686
glrlm_LowGrayLevelRunEmphasis_wavelet-HHL,0.936257019599213,0.9362586881088256,0.9363077049070994,0.9670792773089695,0.9670801673956946,0.9671063153178143
glrlm_RunEntropy_wavelet-HHL,0.9956364521478686,0.995637167004088,0.995963493526269,0.9978134555282175,0.9978138145209724,0.9979776651793367
glrlm_RunLengthNonUniformity_wavelet-HHL,0.9996258643110789,0.9996258686637735,0.9996491284990532,0.9998128971546135,0.9998128993317752,0.9998245334664236
glrlm_RunLengthNonUniformityNormalized_wavelet-HHL,0.9930492168513394,0.9930499367114609,0.9932556704057343,0.9965124879556956,0.996512850400524,0.9966164252311431
glrlm_RunPercentage_wavelet-HHL,0.9939348426809281,0.9939355557967411,0.9941693363359976,0.9969581968330936,0.9969585555633289,0.9970761441579904
glrlm_RunVariance_wavelet-HHL,0.9973484007880815,0.9973486665940765,0.9975486624408025,0.9986724403159347,0.998672573572022,0.9987728271129064
glrlm_ShortRunEmphasis_wavelet-HHL,0.992360571589337,0.992361052120901,0.9924859098408334,0.9961656396339098,0.9961658817456971,0.9962287863005431
glrlm_ShortRunHighGrayLevelEmphasis_wavelet-HHL,0.9869227507884382,0.9869221778914583,0.9868357139584122,0.9934183403927643,0.9934180501611694,0.9933742453142438
glrlm_ShortRunLowGrayLevelEmphasis_wavelet-HHL,0.9377832041487786,0.9377859309168136,0.9378681385852271,0.9678927984730099,0.9678942508093495,0.9679380344938571
glszm_GrayLevelNonUniformity_wavelet-HHL,0.9995846053721457,0.999584608183036,0.99959813633448,0.9997922595389371,0.9997922609449662,0.9997990277855247
glszm_GrayLevelNonUniformityNormalized_wavelet-HHL,0.9547582515362271,0.9547513861342379,0.9544617084124886,0.9768555787252885,0.9768519852771422,0.9767003408705818
glszm_GrayLevelVariance_wavelet-HHL,0.9861536835254305,0.9861532404424894,0.9860901305582103,0.99302857750162,0.9930283528604139,0.9929963553880204
glszm_HighGrayLevelZoneEmphasis_wavelet-HHL,0.9860585678653301,0.9860579499926904,0.9859705552080366,0.9929803519592806,0.9929800386703918,0.9929357236666111
glszm_LargeAreaEmphasis_wavelet-HHL,0.9660935171330374,0.9661071314156556,0.9668835862578682,0.9827543895692179,0.9827614334728848,0.9831630026436196
glszm_LargeAreaHighGrayLevelEmphasis_wavelet-HHL,0.9984972105142554,0.9984972358362989,0.9985308863808247,0.9992480402385161,0.999248052918586,0.9992649032200669
glszm_LargeAreaLowGrayLevelEmphasis_wavelet-HHL,0.8815534412669279,0.8816958572393956,0.8838212082535156,0.9370485280219747,0.9371289774033056,0.9383281219908373
glszm_LowGrayLevelZoneEmphasis_wavelet-HHL,0.9396639933964159,0.9396536073825006,0.9393302218187535,0.9688935780583657,0.9688880569253111,0.9687161178129071
glszm_SizeZoneNonUniformity_wavelet-HHL,0.999386929433858,0.9993869287013897,0.9993845406647233,0.9996933707242371,0.9996933703577784,0.999692175605663
glszm_SizeZoneNonUniformityNormalized_wavelet-HHL,0.7493753035140723,0.7493190179655891,0.748982603420423,0.8567347464077701,0.8566979610580429,0.8564780483872902
glszm_SmallAreaEmphasis_wavelet-HHL,0.822494992228288,0.8224209286304747,0.8217351940060601,0.9026032946435238,0.9025586961937637,0.9021455991076677
glszm_SmallAreaHighGrayLevelEmphasis_wavelet-HHL,0.9860414862452657,0.9860408328234527,0.9859485249626034,0.9929716907469421,0.9929713594273375,0.9929245522425305
glszm_SmallAreaLowGrayLevelEmphasis_wavelet-HHL,0.7826705569993435,0.7825603216910837,0.781767255154223,0.8780877138810923,0.8780183337062978,0.8775189384503042
glszm_ZoneEntropy_wavelet-HHL,0.9661339739724715,0.9661344953553637,0.9661642444323617,0.9827753212772657,0.9827755910266376,0.9827909821555082
glszm_ZonePercentage_wavelet-HHL,0.9963004053401664,0.9963003693114288,0.9962809646203986,0.9981467745786471,0.9981467564974467,0.9981370180623305
glszm_ZoneVariance_wavelet-HHL,0.9705631390973203,0.9705712844655846,0.9711087084851787,0.9850617012372594,0.9850658964908258,0.9853426189075971
ngtdm_Busyness_wavelet-HHL,0.9608381560541286,0.9608565782567972,0.961761426554717,0.9800280080102692,0.9800375906237868,0.9805080409229789
ngtdm_Coarseness_wavelet-HHL,0.9865208218562339,0.9865264765557282,0.9873548943067355,0.9932146806640713,0.9932175465047753,0.9936372181287351
ngtdm_Complexity_wavelet-HHL,0.994121206044406,0.994121101014991,0.9940855807270829,0.9970519374961889,0.997051884671389,0.9970340193369431
ngtdm_Contrast_wavelet-HHL,0.9504587978925061,0.950457677836112,0.9504147027761769,0.9746002314116946,0.974599642572685,0.9745770490997404
ngtdm_Strength_wavelet-HHL,0.9631866861492513,0.9631935027713717,0.963550338810649,0.9812481848463647,0.9812517221676468,0.9814368593109617
firstorder_10Percentile_wavelet-HHH,0.996467895692624,0.9964678690427553,0.9964528324895068,0.9982308233881464,0.9982308100160218,0.9982232650565203
firstorder_90Percentile_wavelet-HHH,0.9963742284190932,0.9963742294819212,0.9963748136198158,0.9981838216856876,0.9981838222190337,0.9981841153497569
firstorder_Energy_wavelet-HHH,0.9996687977861801,0.9996687998816527,0.9996814495864903,0.9998343714648212,0.9998343725129047,0.9998406994206124
firstorder_Entropy_wavelet-HHH,0.9963210112380357,0.9963210395579366,0.9963363786358652,0.9981571156435994,0.998157129855788,0.998164827629581
firstorder_InterquartileRange_wavelet-HHH,0.9975641990221167,0.9975641912706549,0.9975578422036838,0.9987806144207652,0.9987806105355763,0.9987774282452707
firstorder_Kurtosis_wavelet-HHH,0.976948700869086,0.9769502023545642,0.9770774895545851,0.988339960910073,0.9883407292616763,0.9884058613956608
firstorder_Maximum_wavelet-HHH,0.9831400236268296,0.9831394804586645,0.9830761380612281,0.9914983429448737,0.9914980667232564,0.9914658536735167
firstorder_MeanAbsoluteDeviation_wavelet-HHH,0.9957825789462625,0.9957825365919313,0.995762536285595,0.9978868334165116,0.9978868121497493,0.997876769586881
firstorder_Mean_wavelet-HHH,0.7842152939731148,0.7840833034549358,0.7831252642006789,0.8790590425069316,0.8789761127594578,0.8783738079688195
firstorder_Median_wavelet-HHH,0.8451531429391086,0.8452000436385617,0.8457123498163587,0.9160791299879647,0.9161066807389688,0.9164075321926559
firstorder_Minimum_wavelet-HHH,0.9834469594627869,0.9834460405747133,0.9833368670947515,0.9916544072639601,0.9916539401190414,0.991598435353215
firstorder_Range_wavelet-HHH,0.9865082874205661,0.9865077713320275,0.9864323047960013,0.9932083280674592,0.9932080665061153,0.9931698174806959
firstorder_RobustMeanAbsoluteDeviation_wavelet-HHH,0.9973307911915597,0.9973307840737995,0.997325465101746,0.9986636120465313,0.9986636084781327,0.998660941872026
firstorder_RootMeanSquared_wavelet-HHH,0.9939998195979206,0.9939997022864554,0.9939608357877644,0.996990882174057,0.9969908231647858,0.9969712724022236
firstorder_Skewness_wavelet-HHH,0.8543375012327337,0.8542680385936819,0.853454058719253,0.92144768755934,0.9214072839669692,0.9209335993026927
firstorder_TotalEnergy_wavelet-HHH,0.9991807438573687,0.9991807554086809,0.9992089326145923,0.9995902040647657,0.9995902098451566,0.9996043097984896
firstorder_Uniformity_wavelet-HHH,0.9968335906064297,0.9968336223991517,0.9968536404617341,0.9984142847914489,0.9984143007382639,0.9984243414366922
firstorder_Variance_wavelet-HHH,0.9968066022060091,0.9968066157599254,0.9968150774355531,0.998400747578427,0.9984007543770785,0.998404998740025
glcm_Autocorrelation_wavelet-HHH,0.965403954738627,0.9653999493756533,0.9651764624402904,0.9823974887310258,0.9823954149203383,0.9822796892669543
glcm_JointAverage_wavelet-HHH,0.9723547956177531,0.972352375526803,0.9721821637805717,0.9859836554540441,0.9859824112484907,0.9858948951418853
glcm_ClusterProminence_wavelet-HHH,0.9955124533826344,0.9955124982842775,0.9955324205469768,0.9977511808509344,0.9977512034028447,0.9977612092857912
glcm_ClusterShade_wavelet-HHH,0.9039670231929652,0.9039360751682156,0.9033538373194167,0.949561638601289,0.9495445639773925,0.9492232286054102
glcm_ClusterTendency_wavelet-HHH,0.9964115541816502,0.9964115409948542,0.9964042178361369,0.9982025520685684,0.9982025454514466,0.9981988706837334
